artid,catid,"art_name","art_name_eng","art_details","art_details_eng",art_price,id_ext,"ref",stock,"date",escaparate
1537,217,"Pastor con pan","","Altura aproximada:10 cm","",26,1,"BPP  ",5,"21,†8,†2009",0
1538,217,"Trini","","Altura aproximada:14 cm","",32,1,"BTR ",5,"21,†8,†2009",0
1539,217,"ChivÌn","","Altura aproximada:7 cm (precio por unidad)","",12.8,1,"BCHV ",5,"21,†8,†2009",0
1540,217,"Familia de cerdos","","Altura aproximada:5 cm .El precio incluye un cerdo grande y  dos pequeÒos.","",18,1,"BFG  ",5,"21,†8,†2009",0
1541,217,"Familia de gallinas","","Altura aproximada:9 cm. El color de las gallinas puede variar.","",22.5,1,"BFGA ",5,"21,†8,†2009",0
1542,217,"Familia de ocas","","Altura aproximada:7,5 cm. El precio incluye una oca grande y dos pequeÒas.","",19,1,"BFO ",5,"21,†8,†2009",0
1543,217,"Familia de ovejas","","Altura aproximada:5 cm. El precio incluye dos ovejitas blancas (una de pie y otra tumbada) y una negra.","",22,1,"BFOV  ",5,"21,†8,†2009",0
2487,217,"Perro pastor","","Altura aproximada:5 cm","",9.5,1,"pp1",1,"29, 01, 2018",0
1546,217,"Hilandera","","Altura aproximada:","",32,1,"BHI    ",1,"21,†8,†2009",0
1547,217,"Tapia","","Altura aproximada:15 cm","",21,1,"BTA ",5,"21,†8,†2009",0
1548,217,"Camello pie","","Altura aproximada:15 cm ( solo se incluye un camello en pie)","",36,1,"BCP  ",5,"21,†8,†2009",0
1549,217,"Camello tumbado","","Altura aproximada:9,5 cm","",29,1,"BCT  ",5,"21,†8,†2009",0
1550,228,"Grupo con gitanos","","Casa de madera y escayola con figuras de barro de 6cm","",51.5,1,"Gitanos 303",1,"6,ÔøΩ2,ÔøΩ2013",1
1551,218,"Campesinos peruanos","","Figuras de barro pintadas a mano. Original de Peru. 3 piezas","",12.5,1,"PR 9 ",1,"6,ÔøΩ2,ÔøΩ2013",0
1552,218,"Entelados","","Figuras de barro pintada a mano. Original de Peru. 4 piezas","",20,1,"PR 11",1,"6,ÔøΩ2,ÔøΩ2013",0
1553,218,"Indios","","Figuras de barro pintada a mano. Original de Peru. 4 piezas","",12.5,1,"PR 5",1,"6,ÔøΩ2,ÔøΩ2013",0
1592,238,"Camellero 12cm","","Escala para figuras de 12 cm.","",64.5,1,"19215      ",2,"2,ÔøΩ10,ÔøΩ2013",0
1593,215,"Camello mantas12-14c","","Escala para figuras de 12-14 cm.","",82.5,1,"19212      ",2,"2,ÔøΩ10,ÔøΩ2013",0
1577,237,"AnunciaciÛn 9 cm","","Escala para figuras de 9 cm 4 figuras","",254,1,"19260-19263",0,"2,ÔøΩ10,ÔøΩ2013",0
1578,237,"¡ngel 9 cm","","Escala para figuras de 9 cm","",63.5,1,"19260      ",0,"2,ÔøΩ10,ÔøΩ2013",0
1579,237,"Pastor tumbado 9cm","","Escala para figuras de 9 cm","",63.5,1,"19261      ",0,"2,ÔøΩ10,ÔøΩ2013",0
1580,237,"Pastor rodillas 9cm","","Escala para figuras de 9 cm","",63.5,1,"19262      ",0,"2,ÔøΩ10,ÔøΩ2013",0
1581,237,"Pastor plato 9cm","","Escala para figuras de 9 cm","",63.5,1,"19263      ",0,"2,ÔøΩ10,ÔøΩ2013",0
1582,237,"Pastor 9 cm","","Escala para figuras de 9 cm. Pastor cuidando del rebaÔøΩo","",63.5,1,"19256      ",0,"2,ÔøΩ10,ÔøΩ2013",0
1583,237,"Pastor 9cm","","Escala para figuras de 9 cm. Pastor recogiendo leÔøΩa.","",63,1,"19257      ",0,"2,ÔøΩ10,ÔøΩ2013",0
1584,237,"NiÒa y cesta 9cm","","Escala para figuras de 9 cm.","",50.5,1,"19258      ",0,"2,ÔøΩ10,ÔøΩ2013",0
1585,237,"Pastora cesta 9cm","","Escala para figuras de 9 cm.","",63.5,1,"19259     ",0,"2,ÔøΩ10,ÔøΩ2013",0
1586,237,"Pastora burro 9cm","","Escala para figuras de 9 cm.","",85,1,"19265      ",0,"2,ÔøΩ10,ÔøΩ2013",0
1587,238,"BelÈn hebreo 12 cm","","Escala para figuras de 12 cm","",283,1,"208-209-280",2,"2,ÔøΩ10,ÔøΩ2013",0
1588,238,"Virgen niÒo 12cm.","","Escala para figuras de 12 cm.","",91,1,"208       ",2,"2,ÔøΩ10,ÔøΩ2013",0
1589,238,"San JosÈ 12 cm","","Escala para figuras de 12 cm.","",91,1,"209       ",2,"2,ÔøΩ10,ÔøΩ2013",0
1590,215,"Mula 12 cm","","Escala para figuras de 12 cm.","",50.5,1,"19280     ",2,"2,ÔøΩ10,ÔøΩ2013",0
1591,215,"Buey 12 cm","","Escala para figuras de 12 cm.","",50.5,1,"19281     ",2,"2,ÔøΩ10,ÔøΩ2013",0
1594,238,"Past anunciaciÛn 12c","","Escala para figuras de 12 cm.","",80,1,"19207      ",2,"2,ÔøΩ10,ÔøΩ2013",0
1595,238,"Past niÒo espalda 12","","Escala para figuras de 12 cm.","",80,1,"19206      ",2,"2,ÔøΩ10,ÔøΩ2013",0
1596,238,"Pastora alpargata 12","","Escala para figuras de 12 cm. Pastora calzando alpargata.","",81,1,"19216      ",2,"2,ÔøΩ10,ÔøΩ2013",0
1598,239,"Pastor adorando 14cm","","Escala para figuras de 14 cm. Pastor con cordero adorando.","",87.5,1,"19157      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1599,240,"Virgen 15 cm","","Escala para figuras de 15 cm. ","",120.5,1,"19180      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1600,240,"San JosÈ niÒo 15cm","","Escala para figuras de 15 cm. ","",120.5,1,"19181      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1601,240,"Reyes Magos 15 cm","","Escala para figuras de 15 cm. ","",274,1,"19182      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1602,240,"¡ngel sentado 15cm","","Escala para figuras de 15 cm. ","",50.5,1,"19150      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1603,240,"¡ngel rodillas 15cm","","Escala para figuras de 15 cm. ","",50.5,1,"19151      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1604,240,"Pastor de camino 15c","","Escala para figuras de 15 cm. ","",101.5,1,"19309      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1605,240,"Samaritana 15cm","","Escala para figuras de 15 cm. ","",101.5,1,"19310      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1608,240,"¡ngel anunciaciÛn 15","","Escala para figuras de 15 cm.","",99,1,"19183      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1607,240,"AnunciaciÛn 15cm","","Escala para figuras de 15 cm. Ovejas no incluidas","",396,1,"19183-186  ",1,"3,ÔøΩ10,ÔøΩ2013",0
1609,240,"Pastor acostado 15cm","","Escala para figuras de 15 cm. Pastor acostado anunciaciÔøΩn","",99,1,"19184      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1610,240,"Pastor rodillas 15cm","","Escala para figuras de 15 cm. Pastor de rodillas anunciaciÔøΩn","",99,1,"19185      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1611,240,"Pastor de pie 15cm","","Escala para figuras de 15 cm. Pastor de pie anunciaciÔøΩn","",99,1,"19186      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1612,240,"Pastor cordero 15cm","","Escala para figuras de 15 cm.","",99,1,"19187      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1613,240,"Pastora adorando 15c","","Escala para figuras de 15 cm.","",99,1,"19188      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1614,248,"Sara y ternero15-20c","","Escala para figuras de 15-20 cm","",120.5,1,"19099      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1615,247,"NiÒo gatito 14-17cm","","Escala para figuras de 12-17 cm","",82.5,1,"19325      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1616,215,"Dos gatitos 14-17cm","","Escala para figuras de 12-17 cm","",16.5,1,"19326      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1617,247,"NiÒa gatito 14-17cm","","Escala para figuras de 12-17 cm","",67,1,"19327      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1618,240,"NiÒa barriendo 13-15","","Escala para figuras de 12-17 cm","",82.5,1,"19273      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1619,215,"gallinas del corral","","Escala para figuras de 12-17 cm","",17.5,1,"19274     ",1,"3,ÔøΩ10,ÔøΩ2013",0
1620,247,"JarrÛn roto 14-17cm","","Escala para figuras de 12-17 cm","",120.5,1,"19275      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1621,248,"Pastor pis 15-20cm","","Escala para figuras de 12-17 cm","",82.5,1,"19277      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1625,241,"Arrastrando saco 17c","","Escala para figuras de 15-17 cm","",82.5,1,"192278     ",1,"3,ÔøΩ10,ÔøΩ2013",0
1626,241,"Hermano mayor 17cm","","Escala para figuras de 15-17 cm","",101.5,1,"19279      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1624,241,"En el rio lavando17c","","Escala para figuras de 15-17 cm","",119,1,"19300      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1627,248,"Hermanos en rio15-20","","Escala para figuras de 15-17 cm","",119,1,"19301      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1628,248,"Atrapa la rana 15-20","","Escala para figuras de 15-20 cm","",82.5,1,"19302      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1629,248,"Rana en la piedra","","Escala para figuras de 15-17 cm","",12.5,1,"19303      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1630,246,"Saul y el perro12-17","","Escala para figuras de 15-17 cm","",80,1,"19270      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1633,241,"Conjunto Rey Blanc17","","Escala para figuras de 17 cm.","",350,1,"19290-291  ",1,"3,ÔøΩ10,ÔøΩ2013",0
1635,241,"Conjunto Rey Rubio17","","Escala para figuras de 17 cm.","",350,1,"19292-293  ",1,"3,ÔøΩ10,ÔøΩ2013",0
1636,241,"Conjunto Rey Negro17","","Escala para figuras de 17 cm.","",350,1,"19294-295  ",1,"3,ÔøΩ10,ÔøΩ2013",0
1637,241,"Rey Blanco camello17","","Escala para figuras de 17 cm.","",236,1,"19290      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1638,241,"Paje Rey Blanco 17c","","Escala para figuras de 17 cm.","",114,1,"19291      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1639,241,"Rey Rubio camello 17","","Escala para figuras de 17 cm.","",236,1,"19292      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1640,241,"Paje Rey Rubio 17","","Escala para figuras de 17 cm.","",114,1,"19293      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1641,241,"Rey Negro camello 17","","Escala para figuras de 17 cm.","",236,1,"19294      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1642,241,"Paje Rey Negro 17cm","","Escala para figuras de 17 cm.","",114,1,"19295      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1643,241,"SimÛn con sacos 17cm","","Escala para figuras de 17 cm.","",114,1,"19096      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1644,248,"NiÒo burro 15-20cm","","Escala para figuras de 15-20 cm","",120.5,1,"19271      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1645,241,"Pastora adorando 17c","","Escala para figuras de 17 cm.","",101.5,1,"19272      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1646,241,"Past. embarazada 17c","","Escala para figuras de 17 cm.","",115.5,1,"19276      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1647,248,"Huevos rotos15-20cm","","Escala para figuras de 17 cm.","",119,1,"19305      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1648,248,"Ladron huevos15-20cm","","Escala para figuras de 17-20 cm.","",91,1,"19306      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1649,248,"Ladron gallinas15-20","","Escala para figuras de 17-20 cm.","",91,1,"19307      ",1,"3,ÔøΩ10,ÔøΩ2013",0
1650,242,"El ayudante 20cm","","Escala para figuras de 20 cm.","",147,1,"19308      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1651,242,"Hora del baÒo 20cm","","Escala para figuras de 20 cm.","",309.5,1,"19063-064  ",1,"4,ÔøΩ10,ÔøΩ2013",0
1652,242,"San JosÈ 20cm","","Escala para figuras de 20 cm.","",151,1,"19064      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1653,242,"Virgen 20cm","","Escala para figuras de 20 cm.","",158.5,1,"19063      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1654,242,"Jugando palomas 20cm","","Escala para figuras de 20 cm.","",364,1,"19311-313  ",1,"4,ÔøΩ10,ÔøΩ2013",0
1656,242,"Virgen 20cm","","Escala para figuras de 20 cm.","",148.5,1,"19311      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1657,242,"San JosÈ 20cm","","Escala para figuras de 20 cm.","",148.5,1,"19313      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1659,242,"NiÒo Jesus 20cm","","Escala para figuras de 20 cm.","",67,1,"19312      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1660,242,"Dame una manzana 20c","","Escala para figuras de 20 cm.","",133,1,"19304      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1661,242,"Pastora y niÒa 20cm","","Escala para figuras de 20 cm.","",143.5,1,"19032      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1662,242,"AnunciaciÛn 20cm","","Escala para figuras de 20 cm. AnunciacÛn a la virgen.","",282,1,"19140-141  ",1,"4,ÔøΩ10,ÔøΩ2013",0
1663,242,"¡ngel Gabriel 20cm","","Escala para figuras de 20 cm. AnunciaciÔøΩn a la virgen.","",141,1,"19140      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1664,242,"Virgen 20cm","","Escala para figuras de 20 cm. AnunciaciÔøΩn a la virgen.","",141,1,"19141      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1665,242,"San Jose 20cm","","Escala para figuras de 20 cm. ","",148.5,1,"19055      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1666,242,"Virgen 20cm","","Escala para figuras de 20 cm. ","",148.5,1,"19056      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1667,242,"NiÒo cordero 17- 20c","","Escala para figuras de 17- 20 cm. ","",82.5,1,"19068      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1668,242,"El buen pastor 20cm","","Escala para figuras de 20 cm. ","",129.5,1,"19067      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1669,238,"NiÒa con jarra 12cm","","Escala para figuras de 12 cm. ","",64.5,1,"19218      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1670,238,"NiÒo sentado 12cm","","Escala para figuras de 12 cm. ","",54.5,1,"19217      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1671,240,"Abrazando camello 15","","Escala para figuras de 15-18 cm. ","",219,1,"19341-342  ",1,"4,ÔøΩ10,ÔøΩ2013",0
1672,240,"Camellero 15cm","","Escala para figuras de 15-18 cm. ","",91,1,"19342      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1673,240,"Camello 15cm","","Escala para figuras de 15-18 cm. ","",128,1,"19341      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1674,241,"Alimenta gallinas 17","","Escala para figuras de 17 cm. ","",114,1,"19328      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1675,240,"Grupo Amparo 15cm","","Escala para figuras de 15 cm. ","",245,1,"19330      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1676,240,"Pastor adorando 15cm","","Escala para figuras de 15 cm. ","",99,1,"19333      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1677,215,"Perro pastor","","Escala para figuras de 15-20 cm. ","",25,1,"19332     ",1,"4,ÔøΩ10,ÔøΩ2013",0
1678,241,"Descanso en camino17","","Escala para figuras de 15-17cm. ","",254,1,"19345-346  ",1,"4,ÔøΩ10,ÔøΩ2013",0
1679,241,"MarÌa 17cm","","Escala para figuras de 15-17cm. ","",127,1,"19345      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1680,241,"JosÈ 17cm","","Escala para figuras de 15-17cm. ","",127,1,"19346      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1681,240,"Huida a Egipto 15cm","","Escala para figuras de 15 cm. ","",274,1,"19338-339  ",1,"4,ÔøΩ10,ÔøΩ2013",0
1682,240,"Huida MarÌa 15cm","","Escala para figuras de 15 cm. ","",158.5,1,"19338      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1683,240,"Huida Jose 15cm","","Escala para figuras de 15 cm. ","",115.5,1,"19339      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1684,241,"Pastor del camino 17","","Escala para figuras de 17 cm. ","",115.5,1,"19094      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1685,246,"NiÒa cesta 12-18cm","","Escala para figuras de 12-18 cm. ","",67,1,"19337      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1686,246,"NiÒa capucha 12-18cm","","Escala para figuras de 12-18 cm. ","",67,1,"19336      ",1,"4,ÔøΩ10,ÔøΩ2013",0
1687,215,"Perrita juguetona","","Escala para figuras de 14-17 cm. ","",22.5,1,"19237     ",1,"4,ÔøΩ10,ÔøΩ2013",0
1690,215,"Perro pulgas 15-20cm","","Escala para figuras de 15-20 cm","",25,1,"19236      ",2,"4,ÔøΩ10,ÔøΩ2013",0
1689,215,"Perrita dando patita","","Escala para figuras de 10-15 cm. ","",19,1,"19005     ",1,"4,ÔøΩ10,ÔøΩ2013",0
1691,237,"Abuela con oca 9cm","","Para figuras de 9cm","dfdfgdg",63.5,1,"266      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1692,238,"Nia con muÒeca 12cm","","Para figuras de 12 cm.","",64.5,1,"219      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1693,238,"Sorpresa 12cm","","Para figuras de 12 cm.","",64.5,1,"357      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1694,238,"Rey Melchor 12cm","","Para figuras de 12 cm.","",169,1,"166      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1695,238,"Paje Rey Melchor12cm","","Para figuras de 12 cm.","",72,1,"167      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1696,238," Rey Gaspar 12cm","","Para figuras de 12 cm.","",169,1,"168      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1697,238,"Paje Rey Gaspar 12cm","","Para figuras de 12 cm.","",72,1,"169      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1698,238,"  Rey Baltasar 12cm","","Para figuras de 12 cm.","",169,1,"170      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1699,238,"Paje Rey Baltasar12c","","Para figuras de 12 cm.","",72,1,"171      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1700,240,"Vaya frio 15cm","","Para figuras de 15 cm.","",106.5,1,"189       ",1,"23,ÔøΩ9,ÔøΩ2014",1
1701,248,"Chico sombrero15-20c","","Para figuras de 14 a 17 cm.","",77.5,1,"358       ",1,"23,ÔøΩ9,ÔøΩ2014",1
1702,241,"Cuna vacia 17cm","","Para figuras de 17 cm.","",31.5,1,"352        ",1,"23,ÔøΩ9,ÔøΩ2014",0
1703,241,"NiÒo Jesus solo 17cm","","Para figuras de 17 cm.","",25,1,"355        ",1,"23,ÔøΩ9,ÔøΩ2014",0
1704,241,"Cesto ropa","","Para figuras de 17 cm.","",25,1,"356      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1705,241,"San Jose 17cm","","Para figuras de 17 cm.","",133,1,"109      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1706,241,"San Jose y Virgen17 ","","Para figuras de 17 cm.","",237.5,1,"350       ",1,"23,ÔøΩ9,ÔøΩ2014",1
1707,241,"NiÒo Jesus dormido17","","Para figuras de 17 cm.","",25,1,"353        ",1,"23,ÔøΩ9,ÔøΩ2014",0
1708,241,"Angelito en mula 17c","","Para figuras de 17 cm.","",89,1,"354       ",1,"23,ÔøΩ9,ÔøΩ2014",0
1709,241,"Angel con Jesus 17cm","","Para figuras de 17 cm.","",100,1,"351       ",1,"23,ÔøΩ9,ÔøΩ2014",0
1710,241,"Campesina cesta 17cm","","Para figuras de 17 cm.","",115.5,1,"296      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1711,215,"Mula de pie 17-19","","Para figuras de 17 a 19 cm.","",71,1,"297     ",1,"23,ÔøΩ9,ÔøΩ2014",0
1712,215,"Mula tumbada 17-19","","Para figuras de 17 a 19 cm.","",71,1,"298      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1713,215,"Buey tumbado 17-19","","Para figuras de 17 a 19 cm.","",71,1,"299      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1714,241,"Madre dobla ropa 17c","","Para figuras de 17 ","",133,1,"348      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1715,241,"Padre con mazorcas17","","Para figuras de 17 ","",133,1,"347      ",1,"23,ÔøΩ9,ÔøΩ2014",0
1716,241,"NiÒo del calcetin17c","","Para figuras de 17 ","",57,1,"349       ",1,"23,ÔøΩ9,ÔøΩ2014",0
1762,247,"Ternura 16cm","","Belen Contemporaneo.  Altura de la figura 16cm","",264,1,"323     ",1,"14, 09, 2016",0
1721,242,"Mujer lavando 20cm","","Escala de 20cm.","",130.5,1,"372     ",2,"15,?9,?2015",0
1720,242,"Pastor niÒo pan 20cm","","Pastor y niÔøΩo con pan 20cm.","",144.5,1,"375     ",2,"15,?9,?2015",1
1722,241,"NiÒa con escoba 17cm","","Escala de 17cm.","",97.5,1,"365     ",2,"15,?9,?2015",0
1723,241,"Noe y su perro 17cm","","Escala de 17cm.","",95,1,"363    ",2,"15,?9,?2015",1
1724,241,"Angel estrella 17cm","","Angel con estrella y paloma de 17cm.","",114,1,"373     ",2,"15,?9,?2015",0
1725,240,"Pastora con capa 15c","","Escala de 15cm","",101.5,1,"360     ",2,"15,?9,?2015",0
1726,240,"David y su perro15c","","Escala de 15cm","",82.5,1,"364    ",2,"15,?9,?2015",1
1727,240,"Angel sentado 15cm","","Escala de 15cm","",87.5,1,"361    ",2,"15,?9,?2015",1
1728,240,"serenidad 15cm","","Escala de 15cm","",237.5,1,"367     ",2,"15,?9,?2015",0
1729,240,"Sombrero capazo 15cm","","Escala de 15cm","",20,1,"371     ",2,"15,?9,?2015",0
1730,240,"Grupo La Luz 15cm","","Grupo popular andaluz de 15cm","",250,1,"370      ",2,"15,?9,?2015",1
1731,238,"Abuela con jarra 12c","","Escala 12 cm","",81,1,"368     ",2,"15,?9,?2015",0
1732,238,"Caganer 12c","","Escala 12 cm","",80,1,"013    ",2,"15,?9,?2015",0
1733,238,"Caganera 12c","","Escala 12 cm","",80,1,"014    ",2,"15,?9,?2015",0
1734,238,"Huida Egipto12c","","Escala 12 cm","",235,1,"366      ",2,"15,?9,?2015",0
1735,238,"Pastor cesta 12cm","","Escala 12 cm","",81,1,"369     ",2,"15,?9,?2015",0
1736,238,"Pastor cordero 12cm","","Escala 12 cm","",81,1,"362     ",2,"15,?9,?2015",0
