catid,artid,cat_name,art_details,art_name,ref,art_price
242,1656,Montserrat Ribes 20 cm,Escala para figuras de 20 cm.,Virgen 20cm,19311,148.5
242,1657,Montserrat Ribes 20 cm,Escala para figuras de 20 cm.,San José 20cm,19313,148.5
242,1659,Montserrat Ribes 20 cm,Escala para figuras de 20 cm.,Niño Jesus 20cm,19312,67
242,1660,Montserrat Ribes 20 cm,Escala para figuras de 20 cm.,Dame una manzana 20c,19304,133
242,1661,Montserrat Ribes 20 cm,Escala para figuras de 20 cm.,Pastora y niña 20cm,19032,143.5
242,1662,Montserrat Ribes 20 cm,Escala para figuras de 20 cm. Anunciacón a la virgen.,Anunciación 20cm,19140-141  ,282
242,1663,Montserrat Ribes 20 cm,Escala para figuras de 20 cm. Anunciaciï¿½n a la virgen.,Ángel Gabriel 20cm,19140,141
242,1664,Montserrat Ribes 20 cm,Escala para figuras de 20 cm. Anunciaciï¿½n a la virgen.,Virgen 20cm,19141,141
242,1665,Montserrat Ribes 20 cm,Escala para figuras de 20 cm. ,San Jose 20cm,19055,148.5
242,1666,Montserrat Ribes 20 cm,Escala para figuras de 20 cm. ,Virgen 20cm,19056,148.5
242,1667,Montserrat Ribes 20 cm,Escala para figuras de 17- 20 cm. ,Niño cordero 17- 20c,19068,82.5
242,1668,Montserrat Ribes 20 cm,Escala para figuras de 20 cm. ,El buen pastor 20cm,19067,129.5
238,1669,Montserrat Ribes 12 cm,Escala para figuras de 12 cm. ,Niña con jarra 12cm,19218,64.5
238,1670,Montserrat Ribes 12 cm,Escala para figuras de 12 cm. ,Niño sentado 12cm,19217,54.5
240,1671,Montserrat Ribes 15 cm,Escala para figuras de 15-18 cm. ,Abrazando camello 15,19341-342  ,219
240,1672,Montserrat Ribes 15 cm,Escala para figuras de 15-18 cm. ,Camellero 15cm,19342,91
240,1673,Montserrat Ribes 15 cm,Escala para figuras de 15-18 cm. ,Camello 15cm,19341,128
241,1674,Montserrat Ribes 17 cm,Escala para figuras de 17 cm. ,Alimenta gallinas 17,19328,114
240,1675,Montserrat Ribes 15 cm,Escala para figuras de 15 cm. ,Grupo Amparo 15cm,19330,245
240,1676,Montserrat Ribes 15 cm,Escala para figuras de 15 cm. ,Pastor adorando 15cm,19333,99
215,1677,Montserrat Ribes Animales,Escala para figuras de 15-20 cm. ,Perro pastor,19332,25
241,1678,Montserrat Ribes 17 cm,Escala para figuras de 15-17cm. ,Descanso en camino17,19345-346  ,254
241,1679,Montserrat Ribes 17 cm,Escala para figuras de 15-17cm. ,María 17cm,19345,127
241,1680,Montserrat Ribes 17 cm,Escala para figuras de 15-17cm. ,José 17cm,19346,127
240,1681,Montserrat Ribes 15 cm,Escala para figuras de 15 cm. ,Huida a Egipto 15cm,19338-339  ,274
240,1682,Montserrat Ribes 15 cm,Escala para figuras de 15 cm. ,Huida María 15cm,19338,158.5
240,1683,Montserrat Ribes 15 cm,Escala para figuras de 15 cm. ,Huida Jose 15cm,19339,115.5
241,1684,Montserrat Ribes 17 cm,Escala para figuras de 17 cm. ,Pastor del camino 17,19094,115.5
246,1685,Monserrat Ribes Figuras 12-18 cm,Escala para figuras de 12-18 cm. ,Niña cesta 12-18cm,19337,67
246,1686,Monserrat Ribes Figuras 12-18 cm,Escala para figuras de 12-18 cm. ,Niña capucha 12-18cm,19336,67
215,1687,Montserrat Ribes Animales,Escala para figuras de 14-17 cm. ,Perrita juguetona,19237,22.5
215,1690,Montserrat Ribes Animales,Escala para figuras de 15-20 cm,Perro pulgas 15-20cm,19236,25
215,1689,Montserrat Ribes Animales,Escala para figuras de 10-15 cm. ,Perrita dando patita,19005,19
237,1691,Montserrat Ribes 9-10cm,Para figuras de 9cm,Abuela con oca 9cm,266,63.5
238,1692,Montserrat Ribes 12 cm,Para figuras de 12 cm.,Nia con muñeca 12cm,219,64.5
238,1693,Montserrat Ribes 12 cm,Para figuras de 12 cm.,Sorpresa 12cm,357,64.5
238,1694,Montserrat Ribes 12 cm,Para figuras de 12 cm.,Rey Melchor 12cm,166,169
238,1695,Montserrat Ribes 12 cm,Para figuras de 12 cm.,Paje Rey Melchor12cm,167,72
238,1696,Montserrat Ribes 12 cm,Para figuras de 12 cm., Rey Gaspar 12cm,168,169
238,1697,Montserrat Ribes 12 cm,Para figuras de 12 cm.,Paje Rey Gaspar 12cm,169,72
238,1698,Montserrat Ribes 12 cm,Para figuras de 12 cm.,  Rey Baltasar 12cm,170,169
238,1699,Montserrat Ribes 12 cm,Para figuras de 12 cm.,Paje Rey Baltasar12c,171,72
240,1700,Montserrat Ribes 15 cm,Para figuras de 15 cm.,Vaya frio 15cm,189,106.5
248,1701,Monserrat Ribes Figuras 15-20 cm,Para figuras de 14 a 17 cm.,Chico sombrero15-20c,358,77.5
241,1702,Montserrat Ribes 17 cm,Para figuras de 17 cm.,Cuna vacia 17cm,352,31.5
241,1703,Montserrat Ribes 17 cm,Para figuras de 17 cm.,Niño Jesus solo 17cm,355,25
241,1704,Montserrat Ribes 17 cm,Para figuras de 17 cm.,Cesto ropa,356,25
241,1705,Montserrat Ribes 17 cm,Para figuras de 17 cm.,San Jose 17cm,109,133
241,1706,Montserrat Ribes 17 cm,Para figuras de 17 cm.,San Jose y Virgen17 ,350,237.5
241,1707,Montserrat Ribes 17 cm,Para figuras de 17 cm.,Niño Jesus dormido17,353,25
241,1708,Montserrat Ribes 17 cm,Para figuras de 17 cm.,Angelito en mula 17c,354,89
241,1709,Montserrat Ribes 17 cm,Para figuras de 17 cm.,Angel con Jesus 17cm,351,100
241,1710,Montserrat Ribes 17 cm,Para figuras de 17 cm.,Campesina cesta 17cm,296,115.5
215,1711,Montserrat Ribes Animales,Para figuras de 17 a 19 cm.,Mula de pie 17-19,297,71
215,1712,Montserrat Ribes Animales,Para figuras de 17 a 19 cm.,Mula tumbada 17-19,298,71
215,1713,Montserrat Ribes Animales,Para figuras de 17 a 19 cm.,Buey tumbado 17-19,299,71
241,1714,Montserrat Ribes 17 cm,Para figuras de 17 ,Madre dobla ropa 17c,348,133
241,1715,Montserrat Ribes 17 cm,Para figuras de 17 ,Padre con mazorcas17,347,133
241,1716,Montserrat Ribes 17 cm,Para figuras de 17 ,Niño del calcetin17c,349,57
247,1762,Monserrat Ribes Figuras 14-17 cm,Belen Contemporaneo.  Altura de la figura 16cm,Ternura 16cm,323,264
242,1721,Montserrat Ribes 20 cm,Escala de 20cm.,Mujer lavando 20cm,372,130.5
242,1720,Montserrat Ribes 20 cm,Pastor y niï¿½o con pan 20cm.,Pastor niño pan 20cm,375,144.5
241,1722,Montserrat Ribes 17 cm,Escala de 17cm.,Niña con escoba 17cm,365,97.5
241,1723,Montserrat Ribes 17 cm,Escala de 17cm.,Noe y su perro 17cm,363,95
241,1724,Montserrat Ribes 17 cm,Angel con estrella y paloma de 17cm.,Angel estrella 17cm,373,114
240,1725,Montserrat Ribes 15 cm,Escala de 15cm,Pastora con capa 15c,360,101.5
240,1726,Montserrat Ribes 15 cm,Escala de 15cm,David y su perro15c,364,82.5
240,1727,Montserrat Ribes 15 cm,Escala de 15cm,Angel sentado 15cm,361,87.5
240,1728,Montserrat Ribes 15 cm,Escala de 15cm,serenidad 15cm,367,237.5
240,1729,Montserrat Ribes 15 cm,Escala de 15cm,Sombrero capazo 15cm,371,20
240,1730,Montserrat Ribes 15 cm,Grupo popular andaluz de 15cm,Grupo La Luz 15cm,370,250
238,1731,Montserrat Ribes 12 cm,Escala 12 cm,Abuela con jarra 12c,368,81
238,1732,Montserrat Ribes 12 cm,Escala 12 cm,Caganer 12c,13,80
238,1733,Montserrat Ribes 12 cm,Escala 12 cm,Caganera 12c,14,80
238,1734,Montserrat Ribes 12 cm,Escala 12 cm,Huida Egipto12c,366,235
238,1735,Montserrat Ribes 12 cm,Escala 12 cm,Pastor cesta 12cm,369,81
238,1736,Montserrat Ribes 12 cm,Escala 12 cm,Pastor cordero 12cm,362,81
215,1737,Montserrat Ribes Animales,Escala 12-14 cm,Camello cestos12-14c,211,82.5
215,1738,Montserrat Ribes Animales,Escala 12-14 cm,Camello tumbado12-14,213,63.5
237,1739,Montserrat Ribes 9-10cm,Escala 9 cm,Samaritana 9cm.,376,64.5
215,1740,Montserrat Ribes Animales,Escala 9 cm,Perrito pastor 9cm.,374,15
237,1741,Montserrat Ribes 9-10cm,Camellero para escala de 9cm.,Camellero 9cm.,385,61
237,1742,Montserrat Ribes 9-10cm,Altura de la colecciï¿½n 9cm. Altura de la niï¿½a 7cm,Sara Ternero 9cm,386,64.5
238,1743,Montserrat Ribes 12 cm,Altura de la colecciï¿½n 12cm. Altura de la figura 9cm.,Pescadores 12cm,393,91.5
238,1744,Montserrat Ribes 12 cm,Altura de la colecciï¿½n 12cm. Altura de la figura 11 cm.,Mujer cesto ropa 12c,394,81
248,1745,Monserrat Ribes Figuras 15-20 cm,"Altura de la colecciï¿½n 15-18 cm. Altura de la figura 6,5 cm.",Niña Pensativa 15-18,384,69.5
248,1746,Monserrat Ribes Figuras 15-20 cm,"Altura de la colecciï¿½n 15-18 cm. Altura de la figura 7,5 cm.",Niña Polluelos 15-18,383,73.5
241,1747,Montserrat Ribes 17 cm,Altura de la colecciï¿½n 17 cm. Altura de la figura 11 cm.,Caricias 17cm,390,130.5
215,1748,Montserrat Ribes Animales,"Altura de la colecciï¿½n 17 cm. Altura de la figura 6,5 cm.",Cabra 17cm,391,25
241,1749,Montserrat Ribes 17 cm,Altura de la colección 17 cm. Altura de la figura 11 cm.,Enseñando pescar 17c,392,130.5
240,1750,Montserrat Ribes 15 cm,Altura de la colección 15 cm. Altura de la figura 15 cm.,Niño pone zapato 15c,396,68.5
240,1751,Montserrat Ribes 15 cm,Altura de la colección 15 cm. Altura de la figura 15 cm.,Madre cesta banco 15,395,106.5
240,1752,Montserrat Ribes 15 cm,"Altura de la colección 15 cm. Altura de la figura 17,5 cm.",Hombre cesta 15cm,389,101.5
241,1753,Montserrat Ribes 17 cm,Altura de la colección 17 cm. Altura de la figura 17 cm.,Leñador 17cm,397,115.5
242,1754,Montserrat Ribes 20 cm,Altura de la colección 20 cm. ,Pastor cordero 20cm,381,137
243,1755,Montserrat Ribes 22-30 cm,Altura de la coleccón 28 cm. Altura de la figura 34 cm.,Angel Anuncia 28-30c,38,201
241,1756,Montserrat Ribes 17 cm,"Altura de la colección 17 cm. Altura de la figura 10,5cm.",Grupo Emoción 17c,398,251.5
241,1757,Montserrat Ribes 17 cm,Altura de la colecciï¿½n 17 cm. Altura de la figura 13 cm.,Grupo Intimidad 17c,380,256.5
247,1758,Monserrat Ribes Figuras 14-17 cm,Belï¿½n Contemporï¿½neo. Niï¿½os con bocata. Altura de la colecciï¿½n 16 cm. Altura de la figura 10 cm.,Compartir 16cm,382,106.5
247,1759,Monserrat Ribes Figuras 14-17 cm,Belï¿½n Contemporï¿½neo. Seï¿½ora con bolso. Altura de la colecciï¿½n 16 cm. Altura de la figura 14 cm.,Solidaridad 16cm,387,106.5
247,1760,Monserrat Ribes Figuras 14-17 cm,Belï¿½n Contemporï¿½neo. Os anuncio una buena nueva. Altura de la colecciï¿½n 16 cm. Altura de la figura 16.5 cm.,Buena Nueva 16cm,388,106.5
241,1763,Montserrat Ribes 17 cm,Reedicion limitada de 125 piezas numeradas desde el 151 al 225. altura 17cm,Silencio 17cm,288,395
217,1764,Belén Pilar,Altura aproximada 14 cm, SAÚL,BSA,28.5
206,1765,Animales resina,TamaÃ±o 4cm.,Pavo real resina,B20520   ,2.7
206,1766,Animales resina,TamaÃ±o 4cm.,Jabali resina,13B20515 ,2
206,1767,Animales resina,TamaÃ±o 4cm.,Oca resina,13B20404   ,1.8
206,1768,Animales resina,Oveja con lana de resina de 5cm surtidas.,Oveja con lana ,13B20448 ,3
206,1769,Animales resina,Oveja con lana de resina de 21-25cm surtidos.,Oveja con lana grand,13B20478 ,5.9
206,1770,Animales resina,Oveja con lana de resina de 5cm surtidas.,Oveja con lana med,13B20479 ,3.9
206,1771,Animales resina,Oveja con lana de resina de 4cm surtidas.,Oveja con lana peq ,13B20480  ,3.3
206,1772,Animales resina,"Gallina de resina con diferentes posturas, para 21-25cms.",Gallina de resina,13B20453 ,2.8
206,1773,Animales resina,"Pato de resina para 21-25cms, de diferentes posturas.",Pato de resina,13B20524   ,3.6
206,1775,Animales resina,"Oca de resina de 4cms, diferentes posturas.",Oca ,12B20405 ,2
206,1776,Animales resina,"Cisne de resina de 4cms, diferentes posturas.",Cisne,12B20443   ,2
229,1861,Figura moderna plástico,Pastor moderno de 5cms de plástico.,Pastor moderno 5cm,13P31907,1.9
229,1860,Figura moderna plástico,Pastor moderno de 5cms de plástico.,Pastor moderno 5cm,13P31906,1.9
206,1779,Animales resina,"Lobo de resina de 4 cms, diferentes posturas.",Lobo,13B20516  ,2.2
206,1780,Animales resina,Perro de resina de 4cms.,Perro,13B20513 ,2
206,1781,Animales resina,"Gato de resina de 3cms, diferentes posturas.",Gato,13B20454   ,1.8
206,1782,Animales resina,Conejo de resina de 3cms. Diferentes posturas,Conejo,13B20445  ,1.5
206,1784,Animales resina,Perro de resina de 3cms. Diferentes posturas,Perro,13B20488  ,2
206,1785,Animales resina,Cerdo de resina de 2cms.,Cerdo pequeï¿½o,13B20406 ,1.8
206,1786,Animales resina,Cerdo de resina de 3cms.,Cerdo,13B20402 ,1.8
206,1787,Animales resina,Gato de resina de 4cms. Diferentes posturas.,Gato,13B20440 ,1.8
206,1788,Animales resina,Burro de resina de 7cms.,Burro,13B20223 ,7.2
206,1789,Animales resina,Burro de resina de 5cms.,Burro,13B20452 ,2.7
206,1790,Animales resina,Pï¿½jaro de 2cms,Pajaro,13B20500 ,1.3
206,1791,Animales resina,Ratï¿½n de resina de 2 cms con trampa.,Raton con trampa,13M69004 ,2
206,1792,Animales resina,Caracol de resina de 2-3cms,Caracol,13B20501 ,1.3
206,1793,Animales resina,Mariposa de 2cms,Mariposa,13B20497 ,1
206,1794,Animales resina,"Rana de resina de 2-4cms, diferentes posturas",Rana,13B20490 ,2
206,1795,Animales resina,Mariposas de 1.5cm,Mariposas pequeï¿½as,13B20498 ,1
206,1796,Animales resina,"Bï¿½ho de resina de 2.5cms, diferentes posturas",Buho ,13B20530  ,1.8
206,1797,Animales resina,Ardilla de resina de 3cms.,Ardilla,13B20522 ,1.8
206,1798,Animales resina,Bï¿½ho de resina de 3cms.,Buho,13B20517 ,1.8
206,1799,Animales resina,"Palomas de resina de 2cms, diferentes posturas.",Palomas,13B20493 ,1.5
206,1800,Animales resina,Cigï¿½eï¿½a de resina con nido de 6cms.,CigueÃ±a,13B20519 ,4
206,1801,Animales resina,Cigï¿½eï¿½a de resina de 6cms,CigueÃ±a,13B20528 ,2.9
206,1802,Animales resina,Grupo de cisnes de 2cms.,Grupo de cisnes,13B20392   ,1
206,1803,Animales resina,Grupo de gatos de 2cms.,Grupo de gatos,13B20393 ,1
206,1804,Animales resina,Grupo de conejos de 2cms.,Grupo de conejos,13B20395 ,1
206,1805,Animales resina,Grupo de ovejas de 2cms.,Grupo de ovejas,13B20397 ,1
206,1806,Animales resina,Grupo de vacas de 2cms.,Grupo de vacas,13B20399 ,1
206,1807,Animales resina,"Oveja de resina de 1.5cms, diferentes posturas",Ovejas,13B20391 ,1
206,1808,Animales resina,"Gallina de 1.5cms, dos posturas",Gallina,13B20389 ,1
206,1809,Animales resina,"Pato de 1.5cms, diferentes posturas",Pato,13B20390  ,1
229,1859,Figura moderna plástico,Pastor moderno de 5cms de plástico.,Pastor moderno 5cm,13P31905,1.9
232,1811,Animales de plástico,"Cordero de plastico con lana, diferentes posturas",Cordero de lana,13P31630 ,2.5
206,1812,Animales resina,Burro de resina de 9cms.,Burro,13B20222  ,9.8
206,1813,Animales resina,"Periquito de resina de 1cm, diferentes posturas.",Periquito,13B20474  ,1.5
206,1814,Animales resina,"Paloma de resina de 1.5cm, diferentes posturas.",Paloma,13B20476  ,1.5
206,1815,Animales resina,"Raton de resina de 2cm, dos posturas.",Raton,13B20473  ,1.8
206,1816,Animales resina,"Pez de resina de 3cm, diferentes posturas y colores.",Peces,13B20475 ,1.8
206,1817,Animales resina,"Corzo de resina de 3cms, dos posturas.Precio unidad",Corzo,13B20477   ,2.2
206,1818,Animales resina,"Gallina de resina de 2cms, dos posturas",Gallina,13B20472  ,1.8
206,1819,Animales resina,Pavo real de resina de 5 cms con la cola abierta.,Pavo real,13B20471  ,3.9
206,1820,Animales resina,"Cigï¿½eï¿½a de resina de 4 cms, diferentes posturas.",CigueÃ±a,13B20492  ,1.8
232,1822,Animales de plástico,"Oca con tornillo para flotar, de plastico de 2cms.",Oca flota,13P31689  ,1.2
232,1823,Animales de plástico,Grupo de ocas de 4cms de plï¿½stico.,Grupo de ocas,13P31700 ,1.25
232,1824,Animales de plástico,Grupo de burros de 4cms de plï¿½stico.,Grupo de burros,13P31701 ,1.25
232,1825,Animales de plástico,Grupo de pï¿½jaros de 2cms de plï¿½stico.,Grupo de pajaros,13P31702 ,1.25
232,1826,Animales de plástico,Grupo de jabalï¿½s de 3cms de plï¿½stico.,Grupo de jabalis,13P31703 ,1.25
232,1827,Animales de plástico,Grupo de patos de 3cms de plï¿½stico.,Grupo de patos,13P31704 ,1.25
232,1828,Animales de plástico,Grupo de ovejas tumbadas de 2cms de plï¿½stico,Grupo de ovejas,13P31705 ,1.25
232,1829,Animales de plástico,Grupo de cerdos de 2cms de plï¿½stico,Grupo de cerdos,13P31706 ,1.25
232,1830,Animales de plástico,Grupo de ovejas de 3cms de plï¿½stico,Grupo de ovejas (2),13p31707 ,1.25
232,1831,Animales de plástico,Grupo de gallinas de 4 cms de plï¿½stico.,Grupo de gallinas,13P31708 ,1.25
232,1832,Animales de plástico,Grupo de cisnes de 3cms de plï¿½stico.,Grupo de cisne,13P31710 ,1.25
232,1833,Animales de plástico,Grupo de cabras de 4cms de plï¿½stico.,Grupo de cabras,13P31709  ,1.25
232,1834,Animales de plástico,Grupo de conejos de 3cms de plï¿½stico.,Grupo de conejos,13P31713 ,1.25
232,1835,Animales de plástico,Grupo de vacas de 3cms de plï¿½stico.,Grupo de vacas,13P31715 ,1.25
232,1836,Animales de plástico,Grupo de gallos de 3cms de plï¿½stico.,Grupo de gallos,13P31712 ,1.25
232,1837,Animales de plástico,Grupo de patos de 3cms de plï¿½stico.,Grupo de patos,13P31716 ,1.25
232,1838,Animales de plástico,Grupo de lobos de 3cms de plï¿½stico.,Grupo de lobos,13P31717 ,1.25
232,1839,Animales de plástico,Grupo de camellos de 3cms de plï¿½stico.,Grupo de camellos,13P31714 ,1.25
232,1840,Animales de plástico,Grupo de caballos de 3cms de plï¿½stico.,Grupo de caballos,13P31711 ,1.25
232,1841,Animales de plástico,Gallina de plï¿½stico con nido de 4cms.,Gallina con nido,13P31718 ,1.25
232,1844,Animales de plástico,"Cordero con lana de 3cms de plï¿½stico, diferentes posturas.",Cordero con lana gr,13P31634   ,2.5
232,1845,Animales de plástico,Vaca con lana de 3cms.,Vaca con lana,13P31636 ,2.8
232,1846,Animales de plástico,Burro con carga de 10cms.,Burro carga,13P31519 ,5.8
229,1858,Figura moderna plástico,Pastor moderno de 5cms de plástico.,Pastor moderno 5cm,13P31903,1.9
232,1848,Animales de plástico,Burro de plï¿½stico de 7cms con carga de leï¿½a.,Burro con leï¿½a,13C11772 ,2.6
229,1850,Figura moderna plástico,"Misterio de plástico de 5cms, contiene 6 piezas.",Nacimiento moderno,13P31642,9.6
229,1851,Figura moderna plástico,"Anunciación de plástico de 5cms, contiene 6 piezas.",Anunciación moderna,13P31640,10.6
229,1852,Figura moderna plástico,"Reyes a camello moderno, de 5 cms, contiene 6 piezas.",Reyes a camello ,13P31647,12.1
229,1853,Figura moderna plástico,Pescador moderno de 5cms de plástico.,Pastor moderno 5cm,13P31900 ,1.9
229,1854,Figura moderna plástico,Pastor moderno de 5cms de plástico.,Pastor moderno 5cm,13P31901 ,1.9
